"repository","format","key","species","date","time","user_name","country","locality","latitude","longitude","file_url","file_extension","observation_url","source","latitude_bins","common_name","background_species","caption","year","month","day","country_state_county","state_province","county","age_sex","behavior","playback","captive","collected","specimen_id","home_archive_catalog_number","recorder","microphone","accessory","partner_institution","ebird_checklist_id","unconfirmed","air_temp__c_","water_temp__c_","media_notes","observation_details","parent_species","species_code","taxon_category","taxonomic_sort","recordist_2","average_community_rating","number_of_ratings","asset_tags","original_image_height","original_image_width"
"Xeno-Canto","sound",1087618,"Alouatta macconnelli","2025-09-12","05:58","Delaitre Guillaume","French Guiana","OR25, Mine Kounamari",4.2813,-52.284,"https://xeno-canto.org/1087618/download","wav","https://xeno-canto.org/1087618","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1084081,"Alouatta macconnelli","2026-02-23","18:30","Burooj Ghani","Suriname","Fredberg logging road, Sipaliwini",4.6413,-55.4302,"https://xeno-canto.org/1084081/download","mp3","https://xeno-canto.org/1084081","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1064105,"Alouatta sara","2025-11-16","07:00","Gabriel Leite","Bolivia","Trinidad, Cercado, Beni Department",-14.8849,-64.8851,"https://xeno-canto.org/1064105/download","wav","https://xeno-canto.org/1064105","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1043364,"Alouatta macconnelli","2025-04-09","05:45","Delaitre Guillaume","French Guiana","RNN Trinité, Layon Espedeus 400m",4.6177,-53.4098,"https://xeno-canto.org/1043364/download","wav","https://xeno-canto.org/1043364","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1043227,"Alouatta macconnelli","2025-09-12","05:53","Delaitre Guillaume","French Guiana","camp Arataï, Lisière",3.9902,-52.5904,"https://xeno-canto.org/1043227/download","wav","https://xeno-canto.org/1043227","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1040226,"Alouatta macconnelli","2025-09-10","06:25","Delaitre Guillaume","French Guiana","camp Arataï, Lisière",3.9902,-52.5904,"https://xeno-canto.org/1040226/download","wav","https://xeno-canto.org/1040226","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1035669,"Alouatta belzebul","2025-08-21","18:39","Jayrson Araujo De Oliveira","Brazil","Santa Fé do Araguaia, Tocantins",-7.1545,-48.6915,"https://xeno-canto.org/1035669/download","mp3","https://xeno-canto.org/1035669","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1035536,"Alouatta belzebul","2025-08-20","09:31","Jayrson Araujo De Oliveira","Brazil","Santa Fé do Araguaia, Santa Fé do Araguaia, Tocantins",-7.1545,-48.6915,"https://xeno-canto.org/1035536/download","mp3","https://xeno-canto.org/1035536","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1025530,"Alouatta macconnelli","2024-01-17","13:00","Delaitre Guillaume","French Guiana","Réserve des nouragues, ST20_PAR",4.0414,-52.6898,"https://xeno-canto.org/1025530/download","wav","https://xeno-canto.org/1025530","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1025519,"Alouatta macconnelli","2024-01-17","13:05","Delaitre Guillaume","French Guiana","Réserve des nouragues, ST20_PAR",4.0414,-52.6898,"https://xeno-canto.org/1025519/download","wav","https://xeno-canto.org/1025519","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1025518,"Alouatta macconnelli","2024-01-17","13:03","Delaitre Guillaume","French Guiana","Réserve des nouragues, ST20_PAR",4.0414,-52.6898,"https://xeno-canto.org/1025518/download","wav","https://xeno-canto.org/1025518","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1025517,"Alouatta macconnelli","2024-01-17","13:01","Delaitre Guillaume","French Guiana","Réserve des nouragues, ST20_PAR",4.0414,-52.6898,"https://xeno-canto.org/1025517/download","wav","https://xeno-canto.org/1025517","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1019607,"Alouatta macconnelli","2024-02-21","05:01","Delaitre Guillaume","French Guiana","Réserve des nouragues, ST43_INS",4.0899,-52.6764,"https://xeno-canto.org/1019607/download","wav","https://xeno-canto.org/1019607","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1019606,"Alouatta macconnelli","2024-02-21","05:02","Delaitre Guillaume","French Guiana","Réserve des nouragues, ST43_INS",4.0899,-52.6764,"https://xeno-canto.org/1019606/download","wav","https://xeno-canto.org/1019606","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1019605,"Alouatta macconnelli","2024-02-21","05:05","Delaitre Guillaume","French Guiana","Réserve des nouragues, ST43_INS",4.0899,-52.6764,"https://xeno-canto.org/1019605/download","wav","https://xeno-canto.org/1019605","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1019550,"Alouatta macconnelli","2024-02-20","07:13","Delaitre Guillaume","French Guiana","Réserve des nouragues, ST43_INS",4.0899,-52.6764,"https://xeno-canto.org/1019550/download","wav","https://xeno-canto.org/1019550","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1019442,"Alouatta macconnelli","2024-02-19","05:03","Delaitre Guillaume","French Guiana","Réserve des nouragues, ST43_INS",4.0899,-52.6764,"https://xeno-canto.org/1019442/download","wav","https://xeno-canto.org/1019442","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1019427,"Alouatta macconnelli","2024-02-19","05:32","Delaitre Guillaume","French Guiana","Réserve des nouragues, ST43_INS",4.0899,-52.6764,"https://xeno-canto.org/1019427/download","wav","https://xeno-canto.org/1019427","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1019191,"Alouatta macconnelli","2024-01-19","12:13","Delaitre Guillaume","French Guiana","Réserve des nouragues, ST1_PAR",4.0395,-52.6757,"https://xeno-canto.org/1019191/download","wav","https://xeno-canto.org/1019191","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1006265,"Alouatta macconnelli","1996-11-16","07:14","Dante Buzzetti","Brazil","Igarapé do Franquinho, Ilha do Bailique, Arquipélago do Bailique , Macapá, Amapá",0.9652,-50.0582,"https://xeno-canto.org/1006265/download","wav","https://xeno-canto.org/1006265","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1004254,"Alouatta belzebul","2017-11-02","17:15","Dante Buzzetti","Brazil","Estação Ecológica de Murici, Murici, Alagoas",-9.2144,-35.8726,"https://xeno-canto.org/1004254/download","wav","https://xeno-canto.org/1004254","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1003437,"Alouatta macconnelli","2024-02-19","12:31","Delaitre Guillaume","French Guiana","Crique F20, Inselberg des Nouragues",4.0849,-52.6841,"https://xeno-canto.org/1003437/download","wav","https://xeno-canto.org/1003437","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",983282,"Alouatta macconnelli","2024-08-28","11:00","Fabrício Grigolin","Brazil","Caracaraí, State of Roraima",1.8544,-61.1531,"https://xeno-canto.org/983282/download","wav","https://xeno-canto.org/983282","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",977498,"Alouatta macconnelli","2022-04-14","05:30","Delaitre Guillaume","French Guiana","Layon Inselberg des Nouragues, 230m",4.09,-52.6827,"https://xeno-canto.org/977498/download","wav","https://xeno-canto.org/977498","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",977495,"Alouatta macconnelli","2022-04-14","05:30","Delaitre Guillaume","French Guiana","Layon Inselberg des Nouragues, 205m",4.09,-52.6827,"https://xeno-canto.org/977495/download","wav","https://xeno-canto.org/977495","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",977494,"Alouatta macconnelli","2022-04-16","05:30","Delaitre Guillaume","French Guiana","Layon Inselberg des Nouragues, 155m",4.0891,-52.6816,"https://xeno-canto.org/977494/download","wav","https://xeno-canto.org/977494","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",977493,"Alouatta macconnelli","2022-04-16","05:30","Delaitre Guillaume","French Guiana","Layon Inselberg des Nouragues, 155m",4.0891,-52.6816,"https://xeno-canto.org/977493/download","wav","https://xeno-canto.org/977493","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",977490,"Alouatta macconnelli","2022-04-17","05:30","Delaitre Guillaume","French Guiana","Layon Inselberg des Nouragues, 130m",4.0882,-52.6817,"https://xeno-canto.org/977490/download","wav","https://xeno-canto.org/977490","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",977487,"Alouatta macconnelli","2022-04-16","05:30","Delaitre Guillaume","French Guiana","Layon Inselberg des Nouragues, 130m",4.0882,-52.6817,"https://xeno-canto.org/977487/download","wav","https://xeno-canto.org/977487","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1068399,"Alouatta seniculus","2021-09-18","11:30","Guilherme Melo","Brazil","Ramal do Noca, Rio Branco, Acre",-9.9963,-68.2054,"https://xeno-canto.org/1068399/download","wav","https://xeno-canto.org/1068399","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",1045569,"Alouatta seniculus","2012-04-02","06:00","Lars Lachmann","Ecuador","Sani Lodge, Sucumbíos",-0.4383,-76.2791,"https://xeno-canto.org/1045569/download","mp3","https://xeno-canto.org/1045569","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xeno-Canto","sound",998906,"Alouatta macconnelli","2024-01-19","07:46","Delaitre Guillaume","French Guiana","Réserve des Nouragues, ST30-PAR",4.0425,-52.6779,"https://xeno-canto.org/998906/download","wav","https://xeno-canto.org/998906","alouatta_sound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
